pos_txn_id,store_id,txn_date,tender,gross_amount,tax_amount,discount_amount
POS-00003448,ST-008,2025-06-23,DEBIT,47.52,3.33,0.0
POS-00003449,ST-004,2025-02-17,CASH,71.11,4.98,0.0
POS-00003450,ST-008,2025-06-29,CREDIT,34.55,2.42,0.0
POS-00003451,ST-001,2025-06-13,CASH,16.31,1.14,0.0
POS-00003452,ST-005,2025-02-18,GIFT_CARD,32.58,2.28,0.0
POS-00003453,ST-007,2025-01-22,DEBIT,88.4,6.19,0.0
POS-00003454,ST-003,2025-09-06,DEBIT,55.96,3.92,0.0
POS-00003455,ST-005,2025-10-16,CASH,16.76,1.17,0.0
POS-00003456,ST-002,2025-07-16,GIFT_CARD,39.98,2.8,0.0
POS-00003457,ST-004,2025-05-22,GIFT_CARD,58.51,4.1,0.0
POS-00003458,ST-002,2025-05-01,DEBIT,22.41,1.57,0.0
POS-00003459,ST-005,2025-07-24,GIFT_CARD,34.96,2.45,0.0
POS-00003460,ST-007,2025-02-12,GIFT_CARD,24.41,1.71,0.0
POS-00003461,ST-007,2025-12-26,DEBIT,40.2,2.81,0.0
POS-00003462,ST-002,2025-03-13,GIFT_CARD,93.43,6.54,0.0
POS-00003463,ST-003,2025-09-16,DEBIT,41.93,2.94,0.0
POS-00003464,ST-005,2025-03-28,CREDIT,58.88,4.12,0.0
POS-00003465,ST-003,2025-11-19,CASH,21.32,1.49,0.0
POS-00003466,ST-005,2025-06-27,DEBIT,5.9,0.41,0.0
POS-00003467,ST-006,2025-04-06,DEBIT,16.65,1.17,0.0
POS-00003468,ST-007,2025-08-25,CASH,57.17,4.0,0.0
POS-00003469,ST-003,2025-03-25,GIFT_CARD,36.7,2.57,0.0
POS-00003470,ST-007,2025-05-10,CASH,21.77,1.52,0.0
POS-00003471,ST-004,2025-04-29,DEBIT,49.7,3.48,0.0
POS-00003472,ST-006,2025-08-28,DEBIT,30.42,2.13,0.0
POS-00003473,ST-006,2025-02-19,CREDIT,15.25,1.07,0.0
POS-00003474,ST-004,2025-08-10,CREDIT,102.28,7.16,0.0
POS-00003475,ST-008,2025-03-29,DEBIT,311.67,21.82,0.0
POS-00003476,ST-001,2025-02-06,DEBIT,79.57,5.57,0.0
POS-00003477,ST-001,2025-05-22,CREDIT,61.9,4.33,0.0
POS-00003478,ST-001,2025-03-30,CREDIT,29.41,2.06,0.0
POS-00003479,ST-001,2025-10-30,CREDIT,18.28,1.28,0.0
POS-00003480,ST-006,2025-10-10,GIFT_CARD,36.33,2.54,0.0
POS-00003481,ST-005,2025-08-11,CREDIT,25.14,1.76,0.0
POS-00003482,ST-006,2025-12-10,GIFT_CARD,43.87,3.07,0.0
POS-00003483,ST-004,2025-07-14,GIFT_CARD,42.39,2.97,0.0
POS-00003484,ST-004,2025-08-26,DEBIT,106.71,7.47,0.0
POS-00003485,ST-005,2025-12-24,GIFT_CARD,16.0,1.12,0.0
POS-00003486,ST-006,2025-06-15,CASH,478.11,33.47,0.0
POS-00003487,ST-008,2025-12-08,DEBIT,53.65,3.76,0.0
POS-00003488,ST-002,2025-04-12,GIFT_CARD,46.19,3.23,0.0
POS-00003489,ST-002,2025-04-11,CASH,146.02,10.22,0.0
POS-00003490,ST-008,2025-02-12,CASH,33.96,2.38,0.0
POS-00003491,ST-002,2025-11-21,CREDIT,30.4,2.13,0.0
POS-00003492,ST-004,2025-05-24,CASH,29.96,2.1,0.0
POS-00003493,ST-001,2025-09-20,CREDIT,22.31,1.56,0.0
POS-00003494,ST-005,2025-11-11,DEBIT,43.66,3.06,0.0
POS-00003495,ST-005,2025-10-02,DEBIT,15.78,1.1,0.0
POS-00003496,ST-003,2025-07-03,GIFT_CARD,2.51,0.18,0.0
POS-00003497,ST-001,2025-05-13,GIFT_CARD,29.11,2.04,0.0
POS-00003498,ST-003,2025-06-08,CREDIT,55.29,3.87,0.0
POS-00003499,ST-005,2025-03-29,CASH,32.66,2.29,0.0
POS-00003500,ST-005,2025-09-27,CASH,47.63,3.33,0.0
POS-00003501,ST-003,2025-02-03,CASH,26.46,1.85,0.0
POS-00003502,ST-003,2025-03-26,DEBIT,69.17,4.84,0.0
POS-00003503,ST-008,2025-07-02,DEBIT,63.19,4.42,0.0
POS-00003504,ST-001,2025-03-28,CASH,32.7,2.29,0.0
POS-00003505,ST-001,2025-10-09,GIFT_CARD,20.27,1.42,0.0
POS-00003506,ST-004,2025-02-01,CASH,165.06,11.55,0.0
POS-00003507,ST-008,2025-08-12,CREDIT,57.48,4.02,0.0
POS-00003508,ST-005,2025-07-28,CASH,2.97,0.21,0.0
POS-00003509,ST-001,2025-11-12,GIFT_CARD,20.38,1.43,0.0
POS-00003510,ST-003,2025-02-12,DEBIT,24.92,1.74,0.0
POS-00003511,ST-003,2025-05-07,GIFT_CARD,4.62,0.32,0.0
POS-00003512,ST-001,2025-03-26,CREDIT,60.9,4.26,0.0
POS-00003513,ST-004,2025-08-31,CREDIT,16.92,1.18,0.0
POS-00003514,ST-001,2025-09-17,CREDIT,36.18,2.53,0.0
POS-00003515,ST-002,2025-08-26,DEBIT,65.92,4.61,0.0
POS-00003516,ST-007,2025-05-22,CREDIT,20.23,1.42,0.0
POS-00003517,ST-003,2025-09-14,CASH,54.41,3.81,0.0
POS-00003518,ST-003,2025-12-22,DEBIT,56.82,3.98,0.0
POS-00003519,ST-007,2025-08-20,DEBIT,55.41,3.88,0.0
POS-00003520,ST-004,2025-07-10,CASH,95.08,6.66,0.0
POS-00003521,ST-008,2025-09-02,DEBIT,37.98,2.66,0.0
POS-00003522,ST-002,2025-11-17,GIFT_CARD,25.93,1.82,0.0
POS-00003523,ST-002,2025-05-28,CREDIT,96.59,6.76,0.0
POS-00003524,ST-004,2025-01-27,GIFT_CARD,15.79,1.11,0.0
POS-00003525,ST-003,2025-07-07,CREDIT,17.38,1.22,0.0
POS-00003526,ST-005,2025-01-04,CREDIT,81.52,5.71,0.0
POS-00003527,ST-001,2025-12-31,GIFT_CARD,92.22,6.46,0.0
POS-00003528,ST-006,2025-10-18,CREDIT,14.53,1.02,0.0
POS-00003529,ST-001,2025-12-24,CASH,9.02,0.63,0.0
POS-00003530,ST-002,2025-05-23,DEBIT,31.07,2.17,0.0
POS-00003531,ST-008,2025-03-20,GIFT_CARD,7.28,0.51,0.0
POS-00003532,ST-007,2025-05-27,CASH,16.05,1.12,0.0
POS-00003533,ST-006,2025-12-05,DEBIT,6.2,0.43,0.0
POS-00003534,ST-003,2025-11-07,GIFT_CARD,55.85,3.91,0.0
POS-00003535,ST-004,2025-03-26,CREDIT,10.19,0.71,0.0
POS-00003536,ST-003,2025-08-20,GIFT_CARD,28.71,2.01,0.0
POS-00003537,ST-007,2025-12-06,CASH,14.51,1.02,0.0
POS-00003538,ST-008,2025-11-07,CASH,28.13,1.97,0.0
POS-00003539,ST-008,2025-03-19,CREDIT,28.78,2.01,0.0
POS-00003540,ST-008,2025-01-14,GIFT_CARD,21.17,1.48,0.0
POS-00003541,ST-004,2025-05-26,CREDIT,32.94,2.31,0.0
POS-00003542,ST-002,2025-04-22,CASH,59.21,4.14,0.0
POS-00003543,ST-006,2025-11-30,CASH,50.95,3.57,0.0
POS-00003544,ST-004,2025-03-20,DEBIT,17.41,1.22,0.0
POS-00003545,ST-002,2025-12-11,DEBIT,6.47,0.45,0.0
POS-00003546,ST-008,2025-03-18,GIFT_CARD,9.77,0.68,0.0
POS-00003547,ST-004,2025-04-01,CASH,30.57,2.14,0.0
POS-00003548,ST-001,2025-04-21,GIFT_CARD,34.56,2.42,0.0
POS-00003549,ST-008,2025-06-12,DEBIT,12.35,0.86,0.0
POS-00003550,ST-008,2025-08-16,CREDIT,15.31,1.07,0.0
POS-00003551,ST-002,2025-09-14,CREDIT,42.82,3.0,0.0
POS-00003552,ST-008,2025-11-26,CREDIT,50.01,3.5,0.0
POS-00003553,ST-007,2025-10-12,GIFT_CARD,118.65,8.31,0.0
POS-00003554,ST-008,2025-11-22,CREDIT,51.95,3.64,0.0
POS-00003555,ST-004,2025-07-29,CASH,128.81,9.02,0.0
POS-00003556,ST-002,2025-09-25,DEBIT,47.38,3.32,0.0
POS-00003557,ST-008,2025-05-22,DEBIT,16.22,1.14,0.0
POS-00003558,ST-001,2025-04-14,DEBIT,89.65,6.28,0.0
POS-00003559,ST-003,2025-10-11,CASH,107.26,7.51,0.0
POS-00003560,ST-003,2025-03-12,GIFT_CARD,3.22,0.23,0.0
POS-00003561,ST-007,2025-09-22,DEBIT,147.04,10.29,0.0
POS-00003562,ST-006,2025-08-18,DEBIT,86.05,6.02,0.0
POS-00003563,ST-006,2025-07-12,GIFT_CARD,57.78,4.04,0.0
POS-00003564,ST-007,2025-01-16,DEBIT,57.24,4.01,0.0
POS-00003565,ST-003,2025-03-30,CASH,58.45,4.09,0.0
POS-00003566,ST-008,2025-11-27,GIFT_CARD,20.95,1.47,0.0
POS-00003567,ST-002,2025-01-07,CASH,45.39,3.18,0.0
POS-00003568,ST-007,2025-03-18,GIFT_CARD,23.18,1.62,0.0
POS-00003569,ST-005,2025-04-06,CREDIT,53.74,3.76,0.0
POS-00003570,ST-004,2025-03-28,CREDIT,55.51,3.89,0.0
POS-00003571,ST-008,2025-12-04,CASH,32.85,2.3,0.0
POS-00003572,ST-003,2025-12-05,GIFT_CARD,9.34,0.65,0.0
POS-00003573,ST-002,2025-05-10,DEBIT,63.86,4.47,0.0
POS-00003574,ST-002,2025-11-02,GIFT_CARD,18.06,1.26,0.0
POS-00003575,ST-007,2025-10-03,DEBIT,6.35,0.44,0.0
POS-00003576,ST-006,2025-04-08,CREDIT,63.89,4.47,0.0
POS-00003577,ST-005,2025-02-24,CASH,41.78,2.92,0.0
POS-00003578,ST-006,2025-03-10,CREDIT,52.34,3.66,0.0
POS-00003579,ST-003,2025-05-21,CREDIT,21.25,1.49,0.0
POS-00003580,ST-004,2025-07-16,GIFT_CARD,90.65,6.35,0.0
POS-00003581,ST-008,2025-08-04,CASH,24.45,1.71,0.0
POS-00003582,ST-005,2025-05-10,DEBIT,11.46,0.8,0.0
POS-00003583,ST-004,2025-04-09,DEBIT,12.22,0.86,0.0
POS-00003584,ST-005,2025-11-26,CREDIT,20.57,1.44,0.0
POS-00003585,ST-004,2025-08-03,GIFT_CARD,33.14,2.32,0.0
POS-00003586,ST-002,2025-07-01,GIFT_CARD,17.69,1.24,0.0
POS-00003587,ST-005,2025-11-18,GIFT_CARD,16.09,1.13,0.0
POS-00003588,ST-004,2025-07-31,DEBIT,49.6,3.47,0.0
POS-00003589,ST-005,2025-10-12,CREDIT,29.64,2.07,0.0
POS-00003590,ST-004,2025-03-14,CASH,13.2,0.92,0.0
POS-00003591,ST-004,2025-12-27,GIFT_CARD,63.31,4.43,0.0
POS-00003592,ST-003,2025-05-11,CREDIT,21.71,1.52,0.0
POS-00003593,ST-006,2025-06-16,CASH,45.91,3.21,0.0
POS-00003594,ST-008,2025-06-02,CREDIT,14.98,1.05,0.0
POS-00003595,ST-005,2025-09-07,CASH,60.22,4.22,0.0
POS-00003596,ST-002,2025-06-20,DEBIT,25.39,1.78,0.0
POS-00003597,ST-003,2025-10-25,DEBIT,32.32,2.26,0.0
POS-00003598,ST-008,2025-03-15,DEBIT,59.29,4.15,0.0
POS-00003599,ST-004,2025-12-16,CASH,75.72,5.3,0.0
POS-00003600,ST-004,2025-10-03,GIFT_CARD,103.5,7.25,0.0
POS-00003601,ST-004,2025-11-26,DEBIT,50.1,3.51,0.0
POS-00003602,ST-006,2025-02-17,CASH,27.43,1.92,0.0
POS-00003603,ST-001,2025-10-08,DEBIT,81.69,5.72,0.0
POS-00003604,ST-002,2025-09-03,DEBIT,18.58,1.3,0.0
POS-00003605,ST-005,2025-05-19,GIFT_CARD,43.13,3.02,0.0
POS-00003606,ST-005,2025-03-06,DEBIT,23.96,1.68,0.0
POS-00003607,ST-008,2025-05-05,DEBIT,22.53,1.58,0.0
POS-00003608,ST-005,2025-04-27,CASH,22.54,1.58,0.0
POS-00003609,ST-007,2025-10-23,GIFT_CARD,55.01,3.85,0.0
POS-00003610,ST-008,2025-04-29,DEBIT,38.98,2.73,0.0
POS-00003611,ST-003,2025-01-15,CREDIT,38.42,2.69,0.0
POS-00003612,ST-003,2025-06-11,CASH,12.57,0.88,0.0
POS-00003613,ST-003,2025-04-28,CREDIT,79.52,5.57,0.0
POS-00003614,ST-002,2025-02-10,CREDIT,53.46,3.74,0.0
POS-00003615,ST-002,2025-07-08,DEBIT,96.93,6.79,0.0
POS-00003616,ST-005,2025-05-30,GIFT_CARD,32.1,2.25,0.0
POS-00003617,ST-002,2025-07-28,DEBIT,27.64,1.93,0.0
POS-00003618,ST-007,2025-10-24,GIFT_CARD,46.98,3.29,0.0
POS-00003619,ST-006,2025-10-21,CASH,148.84,10.42,0.0
POS-00003620,ST-008,2025-06-17,DEBIT,53.42,3.74,0.0
POS-00003621,ST-008,2025-02-18,CREDIT,36.85,2.58,0.0
POS-00003622,ST-001,2025-03-09,GIFT_CARD,9.67,0.68,0.0
POS-00003623,ST-002,2025-09-22,GIFT_CARD,31.67,2.22,0.0
POS-00003624,ST-001,2025-06-17,GIFT_CARD,35.78,2.5,0.0
POS-00003625,ST-005,2025-02-09,GIFT_CARD,45.79,3.21,0.0
POS-00003626,ST-008,2025-05-07,CASH,38.52,2.7,0.0
POS-00003627,ST-002,2025-07-11,DEBIT,19.39,1.36,0.0
POS-00003628,ST-008,2025-01-31,CREDIT,48.09,3.37,0.0
POS-00003629,ST-007,2025-06-23,DEBIT,40.96,2.87,0.0
POS-00003630,ST-008,2025-11-22,CREDIT,40.11,2.81,0.0
POS-00003631,ST-007,2025-08-22,CREDIT,60.58,4.24,0.0
POS-00003632,ST-003,2025-12-24,CREDIT,65.32,4.57,0.0
POS-00003633,ST-007,2025-11-02,DEBIT,31.01,2.17,0.0
POS-00003634,ST-003,2025-01-23,CASH,44.46,3.11,0.0
POS-00003635,ST-006,2025-01-16,CREDIT,18.89,1.32,0.0
POS-00003636,ST-004,2025-08-05,GIFT_CARD,44.71,3.13,0.0
POS-00003637,ST-005,2025-04-22,GIFT_CARD,18.28,1.28,0.0
POS-00003638,ST-005,2025-07-24,CASH,33.43,2.34,0.0
POS-00003639,ST-001,2025-09-15,GIFT_CARD,93.95,6.58,0.0
POS-00003640,ST-006,2025-11-08,CASH,17.12,1.2,0.0
POS-00003641,ST-006,2025-01-28,CREDIT,16.73,1.17,0.0
POS-00003642,ST-007,2025-11-09,GIFT_CARD,34.14,2.39,0.0
POS-00003643,ST-006,2025-10-07,CREDIT,19.91,1.39,0.0
POS-00003644,ST-004,2025-04-13,GIFT_CARD,33.68,2.36,0.0
POS-00003645,ST-007,2025-09-03,CASH,21.34,1.49,0.0
POS-00003646,ST-007,2025-11-07,CREDIT,31.84,2.23,0.0
POS-00003647,ST-004,2025-05-31,DEBIT,90.17,6.31,0.0
POS-00003648,ST-002,2025-05-26,DEBIT,18.89,1.32,0.0
POS-00003649,ST-005,2025-09-02,CREDIT,148.8,10.42,0.0
POS-00003650,ST-008,2025-12-10,DEBIT,317.31,22.21,0.0
POS-00003651,ST-001,2025-05-21,DEBIT,10.55,0.74,0.0
POS-00003652,ST-001,2025-01-16,GIFT_CARD,133.7,9.36,0.0
POS-00003653,ST-004,2025-07-19,GIFT_CARD,160.41,11.23,0.0
POS-00003654,ST-002,2025-01-21,CASH,21.15,1.48,0.0
POS-00003655,ST-004,2025-07-24,GIFT_CARD,13.97,0.98,0.0
POS-00003656,ST-004,2025-02-03,CREDIT,55.99,3.92,0.0
POS-00003657,ST-001,2025-12-27,CREDIT,83.32,5.83,0.0
POS-00003658,ST-006,2025-11-23,CASH,62.6,4.38,0.0
POS-00003659,ST-003,2025-04-08,CREDIT,28.28,1.98,0.0
POS-00003660,ST-005,2025-07-19,CASH,62.81,4.4,0.0
POS-00003661,ST-008,2025-11-03,GIFT_CARD,62.74,4.39,0.0
POS-00003662,ST-004,2025-05-06,CASH,34.71,2.43,0.0
POS-00003663,ST-007,2025-04-13,GIFT_CARD,12.31,0.86,0.0
POS-00003664,ST-001,2025-05-04,CASH,25.54,1.79,0.0
POS-00003665,ST-006,2025-05-21,GIFT_CARD,27.63,1.93,0.0
POS-00003666,ST-002,2025-08-25,CREDIT,20.65,1.45,0.0
POS-00003667,ST-008,2025-12-27,CREDIT,51.88,3.63,0.0
POS-00003668,ST-007,2025-02-08,GIFT_CARD,42.91,3.0,0.0
POS-00003669,ST-002,2025-08-29,CASH,12.23,0.86,0.0
POS-00003670,ST-007,2025-05-01,CREDIT,45.45,3.18,0.0
POS-00003671,ST-005,2025-04-24,CREDIT,22.32,1.56,0.0
POS-00003672,ST-005,2025-06-08,CREDIT,51.66,3.62,0.0
POS-00003673,ST-003,2025-04-21,CASH,49.98,3.5,0.0
POS-00003674,ST-006,2025-09-27,CASH,75.87,5.31,0.0
POS-00003675,ST-008,2025-04-14,CREDIT,16.82,1.18,0.0
POS-00003676,ST-004,2025-07-10,GIFT_CARD,46.33,3.24,0.0
POS-00003677,ST-007,2025-04-20,DEBIT,22.25,1.56,0.0
POS-00003678,ST-003,2025-11-10,DEBIT,43.46,3.04,0.0
POS-00003679,ST-008,2025-06-06,CREDIT,27.04,1.89,0.0
POS-00003680,ST-003,2025-02-22,CREDIT,55.55,3.89,0.0
POS-00003681,ST-004,2025-03-15,GIFT_CARD,49.41,3.46,0.0
POS-00003682,ST-003,2025-10-29,GIFT_CARD,62.17,4.35,0.0
POS-00003683,ST-006,2025-03-25,GIFT_CARD,21.47,1.5,0.0
POS-00003684,ST-005,2025-09-10,DEBIT,55.73,3.9,0.0
POS-00003685,ST-004,2025-05-24,CREDIT,17.74,1.24,0.0
POS-00003686,ST-001,2025-08-15,CREDIT,53.21,3.72,0.0
POS-00003687,ST-003,2025-07-07,CASH,20.82,1.46,0.0
POS-00003688,ST-006,2025-04-26,DEBIT,58.23,4.08,0.0
POS-00003689,ST-007,2025-12-31,CASH,33.17,2.32,0.0
POS-00003690,ST-008,2025-08-21,GIFT_CARD,9.92,0.69,0.0
POS-00003691,ST-007,2025-10-29,CASH,25.56,1.79,0.0
POS-00003692,ST-008,2025-02-04,DEBIT,126.45,8.85,0.0
POS-00003693,ST-005,2025-02-11,CASH,95.51,6.69,0.0
POS-00003694,ST-001,2025-02-26,CREDIT,26.6,1.86,0.0
POS-00003695,ST-003,2025-06-16,CASH,13.51,0.95,0.0
POS-00003696,ST-004,2025-11-02,CREDIT,87.98,6.16,0.0
POS-00003697,ST-005,2025-08-10,CASH,53.5,3.75,0.0
POS-00003698,ST-005,2025-05-24,CREDIT,14.83,1.04,0.0
POS-00003699,ST-002,2025-08-17,DEBIT,91.6,6.41,0.0
POS-00003700,ST-007,2025-11-03,CASH,58.24,4.08,0.0
POS-00003701,ST-003,2025-09-07,CREDIT,20.85,1.46,0.0
POS-00003702,ST-003,2025-07-18,DEBIT,36.7,2.57,0.0
POS-00003703,ST-005,2025-09-22,DEBIT,88.62,6.2,0.0
POS-00003704,ST-006,2025-07-25,CREDIT,16.44,1.15,0.0
POS-00003705,ST-007,2025-01-30,DEBIT,18.41,1.29,0.0
POS-00003706,ST-001,2025-11-30,CASH,24.69,1.73,0.0
POS-00003707,ST-005,2025-09-25,CASH,16.97,1.19,0.0
POS-00003708,ST-003,2025-04-29,GIFT_CARD,32.03,2.24,0.0
POS-00003709,ST-007,2025-12-07,CREDIT,21.95,1.54,0.0
POS-00003710,ST-003,2025-07-21,GIFT_CARD,21.64,1.51,0.0
POS-00003711,ST-005,2025-10-09,CREDIT,29.03,2.03,0.0
POS-00003712,ST-008,2025-11-06,GIFT_CARD,15.76,1.1,0.0
POS-00003713,ST-003,2025-11-07,GIFT_CARD,38.22,2.68,0.0
POS-00003714,ST-006,2025-12-18,CASH,117.98,8.26,0.0
POS-00003715,ST-003,2025-01-21,GIFT_CARD,79.58,5.57,0.0
POS-00003716,ST-002,2025-12-12,CREDIT,36.93,2.59,0.0
POS-00003717,ST-007,2025-09-11,DEBIT,21.23,1.49,0.0
POS-00003718,ST-003,2025-07-25,GIFT_CARD,29.11,2.04,0.0
POS-00003719,ST-003,2025-02-15,GIFT_CARD,30.13,2.11,0.0
POS-00003720,ST-008,2025-12-20,GIFT_CARD,168.26,11.78,0.0
POS-00003721,ST-002,2025-05-29,CASH,10.35,0.72,0.0
POS-00003722,ST-002,2025-09-10,DEBIT,14.3,1.0,0.0
POS-00003723,ST-008,2025-10-04,CREDIT,47.15,3.3,0.0
POS-00003724,ST-005,2025-09-18,CASH,44.52,3.12,0.0
POS-00003725,ST-007,2025-02-12,DEBIT,21.07,1.47,0.0
POS-00003726,ST-008,2025-01-04,GIFT_CARD,14.07,0.98,0.0
POS-00003727,ST-005,2025-07-21,GIFT_CARD,39.05,2.73,0.0
POS-00003728,ST-006,2025-07-23,DEBIT,8.27,0.58,0.0
POS-00003729,ST-008,2025-02-11,GIFT_CARD,11.51,0.81,0.0
POS-00003730,ST-003,2025-05-27,CREDIT,28.37,1.99,0.0
POS-00003731,ST-002,2025-11-20,GIFT_CARD,23.79,1.67,0.0
POS-00003732,ST-002,2025-03-05,CREDIT,39.56,2.77,0.0
POS-00003733,ST-003,2025-01-28,DEBIT,25.98,1.82,0.0
POS-00003734,ST-007,2025-05-30,DEBIT,34.74,2.43,0.0
POS-00003735,ST-005,2025-08-01,DEBIT,33.2,2.32,0.0
POS-00003736,ST-006,2025-05-22,GIFT_CARD,82.39,5.77,0.0
POS-00003737,ST-003,2025-04-19,DEBIT,12.35,0.86,0.0
POS-00003738,ST-002,2025-08-07,DEBIT,47.01,3.29,0.0
POS-00003739,ST-005,2025-04-20,CREDIT,17.95,1.26,0.0
POS-00003740,ST-001,2025-01-12,GIFT_CARD,53.31,3.73,0.0
POS-00003741,ST-008,2025-07-06,GIFT_CARD,35.27,2.47,0.0
POS-00003742,ST-002,2025-09-24,CASH,35.47,2.48,0.0
POS-00003743,ST-004,2025-05-15,CASH,18.07,1.26,0.0
POS-00003744,ST-006,2025-02-21,GIFT_CARD,57.6,4.03,0.0
POS-00003745,ST-003,2025-11-09,CREDIT,54.63,3.82,0.0
POS-00003746,ST-002,2025-10-14,CREDIT,29.58,2.07,0.0
POS-00003747,ST-006,2025-10-15,GIFT_CARD,104.78,7.33,0.0
POS-00003748,ST-005,2025-03-20,DEBIT,23.22,1.63,0.0
POS-00003749,ST-001,2025-12-28,CREDIT,10.37,0.73,0.0
POS-00003750,ST-004,2025-04-12,CREDIT,34.75,2.43,0.0
POS-00003751,ST-004,2025-12-19,CREDIT,69.93,4.9,0.0
POS-00003752,ST-003,2025-03-04,GIFT_CARD,112.41,7.87,0.0
POS-00003753,ST-008,2025-02-14,CASH,28.66,2.01,0.0
POS-00003754,ST-007,2025-10-17,CREDIT,55.5,3.88,0.0
POS-00003755,ST-005,2025-09-19,CREDIT,18.82,1.32,0.0
POS-00003756,ST-002,2025-10-22,CASH,72.19,5.05,0.0
POS-00003757,ST-006,2025-08-11,DEBIT,24.09,1.69,0.0
POS-00003758,ST-005,2025-07-30,GIFT_CARD,13.19,0.92,0.0
POS-00003759,ST-004,2025-03-05,DEBIT,32.91,2.3,0.0
POS-00003760,ST-004,2025-02-02,CASH,11.83,0.83,0.0
POS-00003761,ST-004,2025-11-23,GIFT_CARD,19.87,1.39,0.0
POS-00003762,ST-008,2025-05-12,GIFT_CARD,14.32,1.0,0.0
POS-00003763,ST-001,2025-01-18,GIFT_CARD,37.2,2.6,0.0
POS-00003764,ST-002,2025-02-03,CASH,15.07,1.05,0.0
POS-00003765,ST-004,2025-03-05,CREDIT,148.94,10.43,0.0
POS-00003766,ST-007,2025-12-12,CREDIT,15.3,1.07,0.0
POS-00003767,ST-007,2025-06-28,CREDIT,14.26,1.0,0.0
POS-00003768,ST-002,2025-01-15,CREDIT,60.57,4.24,0.0
POS-00003769,ST-008,2025-10-19,DEBIT,14.15,0.99,0.0
POS-00003770,ST-008,2025-06-20,CREDIT,149.57,10.47,0.0
POS-00003771,ST-008,2025-04-22,GIFT_CARD,53.79,3.77,0.0
POS-00003772,ST-001,2025-10-26,CASH,66.14,4.63,0.0
POS-00003773,ST-007,2025-07-10,DEBIT,69.24,4.85,0.0
POS-00003774,ST-003,2025-12-07,CREDIT,68.6,4.8,0.0
POS-00003775,ST-004,2025-01-08,CREDIT,23.98,1.68,0.0
POS-00003776,ST-004,2025-07-01,GIFT_CARD,28.73,2.01,0.0
POS-00003777,ST-003,2025-06-26,CASH,31.11,2.18,0.0
POS-00003778,ST-003,2025-08-01,CASH,22.79,1.6,0.0
POS-00003779,ST-002,2025-11-16,CASH,94.8,6.64,0.0
POS-00003780,ST-007,2025-06-20,DEBIT,38.55,2.7,0.0
POS-00003781,ST-007,2025-08-18,CASH,18.94,1.33,0.0
POS-00003782,ST-007,2025-12-09,CREDIT,61.97,4.34,0.0
POS-00003783,ST-003,2025-04-04,CASH,16.87,1.18,0.0
POS-00003784,ST-004,2025-05-09,GIFT_CARD,83.2,5.82,0.0
POS-00003785,ST-008,2025-06-07,CREDIT,43.11,3.02,0.0
POS-00003786,ST-004,2025-10-03,CREDIT,12.98,0.91,0.0
POS-00003787,ST-007,2025-07-11,DEBIT,10.53,0.74,0.0
POS-00003788,ST-005,2025-08-22,CREDIT,29.52,2.07,0.0
POS-00003789,ST-003,2025-09-08,DEBIT,45.38,3.18,0.0
POS-00003790,ST-001,2025-04-29,DEBIT,38.99,2.73,0.0
POS-00003791,ST-003,2025-01-03,DEBIT,67.56,4.73,0.0
POS-00003792,ST-001,2025-07-27,DEBIT,24.07,1.68,0.0
POS-00003793,ST-003,2025-03-11,CREDIT,37.03,2.59,0.0
POS-00003794,ST-005,2025-10-13,DEBIT,15.49,1.08,0.0
POS-00003795,ST-007,2025-08-09,DEBIT,81.34,5.69,0.0
POS-00003796,ST-003,2025-05-23,CASH,86.0,6.02,0.0
POS-00003797,ST-002,2025-05-06,GIFT_CARD,73.97,5.18,0.0
POS-00003798,ST-002,2025-12-03,CREDIT,24.11,1.69,0.0
POS-00003799,ST-004,2025-10-11,CREDIT,67.6,4.73,0.0
POS-00003800,ST-003,2025-11-04,DEBIT,43.12,3.02,0.0
POS-00003801,ST-005,2025-06-26,GIFT_CARD,46.8,3.28,0.0
POS-00003802,ST-001,2025-04-23,DEBIT,32.44,2.27,0.0
POS-00003803,ST-006,2025-08-07,CREDIT,16.87,1.18,0.0
POS-00003804,ST-006,2025-02-25,CREDIT,12.19,0.85,0.0
POS-00003805,ST-002,2025-05-23,GIFT_CARD,134.56,9.42,0.0
POS-00003806,ST-008,2025-09-04,DEBIT,10.66,0.75,0.0
POS-00003807,ST-008,2025-10-10,DEBIT,17.98,1.26,0.0
POS-00003808,ST-008,2025-06-28,GIFT_CARD,38.6,2.7,0.0
POS-00003809,ST-006,2025-07-09,CREDIT,79.91,5.59,0.0
POS-00003810,ST-008,2025-06-04,GIFT_CARD,10.26,0.72,0.0
POS-00003811,ST-005,2025-04-03,CREDIT,10.87,0.76,0.0
POS-00003812,ST-005,2025-07-25,CASH,11.53,0.81,0.0
POS-00003813,ST-004,2025-03-19,CASH,9.33,0.65,0.0
POS-00003814,ST-008,2025-06-26,DEBIT,33.79,2.37,0.0
POS-00003815,ST-004,2025-08-23,CREDIT,27.79,1.95,0.0
POS-00003816,ST-005,2025-08-16,CREDIT,31.04,2.17,0.0
POS-00003817,ST-007,2025-11-12,CASH,23.44,1.64,0.0
POS-00003818,ST-006,2025-02-14,DEBIT,56.16,3.93,0.0
POS-00003819,ST-006,2025-03-30,GIFT_CARD,34.22,2.4,0.0
POS-00003820,ST-003,2025-12-09,GIFT_CARD,25.04,1.75,0.0
